equity
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9999.299499875
9998.599048820042
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.89864683169
9997.19929369637
9996.499989480812
9996.499989480812
9996.499989480812
9995.800734181592
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.101527795288
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9995.115134865055
9994.415976436432
9994.415976436432
9994.415976436432
9994.415976436432
9994.415976436432
9994.415976436432
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.71686691395
9993.017806294189
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9992.318794573726
9991.619831749142
9992.420160747455
9992.420160747455
9992.420160747455
9993.21855536811
9993.21855536811
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.017013780514
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.817534793168
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9994.118397181674
9993.419308474864
9994.219781611308
9994.219781611308
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
9993.519686390679
