equity
9991.042366221707
9996.058326706743
9994.648053056944
9995.889732904445
9993.890554957865
10003.099699097664
10003.43459749852
9996.764279319119
9993.023105132917
9986.398710726646
9972.476732356408
9965.899140173253
9956.702127639564
9951.28090663396
9971.211629875404
9990.467262841847
9983.60485397093
10031.873833537386
9998.290843075927
9982.876654728387
9976.99281460474
9941.200118921735
9982.47772152552
9980.481225981215
9982.652529209321
10007.951184867037
10010.495330856498
10011.95452932483
10018.72701176908
10051.282251694287
10070.097529105302
10066.488788867788
10052.234275402996
10045.112617550607
10039.320854579413
10022.946718670431
10025.33496783624
10015.400770292936
10008.717128943299
10016.11422906398
10001.778096663282
10007.536193815227
9990.953807339982
9986.447136037843
9982.7740689199
9983.019299712101
9981.58329387218
9983.508394597777
9970.349379116866
9974.274041894376
9971.158027900465
9957.920617833925
9941.523737422187
9938.693535130278
9935.021052533048
9927.691932691112
9927.401256176863
9891.01338431101
9900.386105607742
9893.79776364831
9901.380791782836
9893.837313015603
9888.367217601019
9888.707637379257
9894.281643775697
9878.831699145538
9866.471053341884
9867.634010283096
9845.35052715624
9855.127153141584
9853.439441460068
9874.986521844505
9869.237349082428
9868.137301073088
9862.67195993018
9853.695056992954
9856.129379359252
9850.064067947409
9843.691930260693
9836.714939571246
9816.364990288579
9808.894047455806
9800.523828476164
9771.611396677565
9773.870594284805
9774.334521502993
9767.539722687632
9761.02934614494
9748.685931150423
9760.327331922763
9758.681310695069
9751.223435391732
9747.121397629604
9743.01632385637
9746.003771681695
9759.713645995947
9753.222617432355
9758.273797056114
9753.26042183099
9749.774875354733
9744.444033572558
9732.630975518827
9735.660982031439
9729.070663446602
9727.43566939786
9750.032993727582
9750.816462918801
9760.702811409998
9756.295286636503
9741.734112822238
9739.474640845769
9749.972844543852
9739.394106459418
9732.258893963572
9738.19824023067
9739.60945454502
9755.617818688504
9757.865566815668
9767.339909351509
9774.906026746494
9768.224145359261
9770.97145957421
9766.064141830067
9754.988388000133
9757.988200905811
9751.35183174112
9764.252885560092
9775.920298559395
9779.376560764847
9777.420685452695
9768.813412248232
9769.260038560655
9765.200581441088
9774.648670621493
9774.213061658014
9774.692804356606
9771.824402694217
9779.010538769902
9767.992367484983
9763.297694062858
9765.008334744587
9767.932053144657
9771.788719466665
9762.535655648982
9736.400183380076
9734.139220079232
9747.523665343495
9735.065851985775
9741.058822743355
9741.877811035447
9736.857090758585
9731.542490690852
9735.084225272189
9721.48145689285
9728.599458336283
9720.66367786463
9724.440722290072
9725.496502331225
9719.939074856286
9712.000224783818
9716.296284742039
9721.158572951848
9732.630079511819
9745.51349732924
9746.026290263138
9748.396529867288
9742.734531411212
9739.234167822442
9731.692869930675
9723.175057957711
9709.762720023125
9714.725141002662
9714.360246843493
9718.415993744706
9717.425737874217
9707.848129305085
9700.546452837083
9694.85383693218
9693.857971229369
9685.952949174756
9688.44443651414
9690.956891653153
9732.778630705046
9720.081714876804
9731.743495712924
9730.808023285537
9719.755399972837
9718.477660767594
9720.195136909762
9736.823049139963
9728.03021328797
9723.788686479009
9723.487038912339
9722.526512323477
9736.311248181244
9741.468391713886
9759.086198591907
9762.1845126476
9743.728621533939
9738.981859649952
9724.568662493222
9742.16691827884
9745.790485193029
9728.138025271546
9725.255231579773
9726.436156211597
9719.816376283916
9724.443862534508
9708.81626693132
9701.521098875215
9700.213626650422
9698.589750836612
9688.433750002261
9699.86801736447
9705.489032970872
9706.72491258363
9709.246496633215
9701.869836044614
9701.8569735905
9707.94799589081
9690.47886663872
9699.69829247737
9697.433620881236
9701.015138394321
9712.319734649605
9711.97256992053
9706.526403466993
9711.933596142972
9709.039388878564
9700.430281874382
9690.824488018376
9688.243058264543
9686.627170199341
9683.725044868523
9682.75377328677
9682.424579368304
9677.599750020494
9675.02077419231
9698.834283316653
9707.265633872688
9702.205767611664
9703.682825318929
9705.476527881345
9699.194504251876
9693.830814561434
9690.018907313955
9695.897708531615
9703.909796947835
9699.772205076115
9695.00257270777
9693.378746615417
9693.960223837132
9686.051246683508
9686.013299846403
9684.076097186435
9680.553779416408
9690.326968460438
9695.122801052803
9690.27620714743
9689.947838083552
9684.46277264185
9692.159019858633
9689.89665131047
9697.35378798211
9705.689593441719
9705.020477343991
9704.032173990394
9697.967470389964
9686.79488688948
9684.536455897713
9690.948244685358
9686.461516775367
9686.123721403703
9687.390664625931
9685.774065329073
9680.309002069213
9676.442674577553
9678.696319124743
9679.327860323576
9685.073941883424
9702.519484357505
9705.572061923867
9716.700831000782
9717.91541939335
9721.041613906496
9707.308331969638
9707.881789246532
9685.767462506834
